longitude,latitude,ZS,BLD_HEIGHT,X,Y
2.219088554382320,48.917449951171903,37.875290000000000,999.000000000000000,642769.455,6868889.684
2.227633237838750,48.917449951171903,38.538960000000003,6.828330000000000,643395.648,6868883.525
2.236177921295170,48.917446136474602,39.878900000000002,6.555000000000000,644021.837,6868877.009
2.244722604751590,48.917446136474602,40.996099999999998,7.451670000000000,644648.031,6868870.986
2.253267049789430,48.917442321777301,40.853569999999998,9.227499999999999,645274.205,6868864.606
2.261811733245850,48.917438507080099,39.940260000000002,9.150000000000000,645900.397,6868858.293
2.270356416702270,48.917430877685497,37.222239999999999,10.527500000000000,646526.585,6868851.625
2.278900861740110,48.917427062988303,33.663469999999997,9.008330000000001,647152.761,6868845.448
2.287445545196530,48.917419433593800,32.637500000000003,10.199999999999999,647778.951,6868838.915
2.295989990234380,48.917415618896499,31.183119999999999,10.093330000000000,648405.128,6868832.874
2.304534673690800,48.917407989502003,30.169160000000002,10.734999999999999,649031.319,6868826.476
2.313079357147220,48.917400360107401,29.567049999999998,9.796670000000001,649657.512,6868820.146
2.321623802185060,48.917392730712898,31.585709999999999,9.945000000000000,650283.687,6868813.884
2.330168485641480,48.917381286621101,37.363799999999998,8.925000000000001,650909.878,6868807.266
2.338713169097900,48.917373657226598,37.613309999999998,7.137500000000000,651536.072,6868801.139
2.347257614135740,48.917362213134801,37.904870000000003,8.723330000000001,652162.247,6868794.656
2.355802297592160,48.917350769042997,38.119639999999997,8.650000000000000,652788.439,6868788.241
2.364346742630000,48.917339324951200,37.842860000000002,7.831670000000000,653414.616,6868781.894
2.372891426086430,48.917327880859403,38.661040000000000,6.900000000000000,654040.810,6868775.614
2.381435871124270,48.917316436767599,40.010710000000003,8.585000000000001,654666.988,6868769.402
2.389980554580690,48.917301177978501,42.373210000000000,7.945000000000000,655293.180,6868762.833
2.398524999618530,48.917289733886697,43.729709999999997,13.525000000000000,655919.360,6868756.757
2.407069683074950,48.917274475097699,42.829059999999998,11.715000000000000,656545.554,6868750.324
2.415614128112790,48.917259216308601,43.495780000000003,10.963329999999999,657171.732,6868743.959
2.424158811569210,48.917243957519503,44.957140000000003,6.880000000000000,657797.928,6868737.662
2.432703256607060,48.917228698730497,47.093389999999999,999.000000000000000,658424.108,6868731.432
2.219086647033690,48.911834716796903,40.314190000000004,999.000000000000000,642763.140,6868265.297
2.227630376815800,48.911834716796903,37.860880000000002,8.526669999999999,643389.330,6868259.138
2.236173868179320,48.911830902099602,40.637659999999997,8.678330000000001,644015.500,6868252.622
2.244717597961430,48.911830902099602,43.082009999999997,8.608890000000001,644641.692,6868246.599
2.253261327743530,48.911827087402301,44.239879999999999,11.601670000000000,645267.881,6868240.219
2.261805057525640,48.911823272705099,43.839100000000002,9.616669999999999,645894.070,6868233.906
2.270348787307740,48.911815643310497,41.046210000000002,10.318330000000000,646520.256,6868227.238
2.278892278671270,48.911811828613303,35.377490000000002,10.997780000000001,647146.429,6868221.061
2.287436008453370,48.911804199218800,32.533929999999998,12.383330000000001,647772.617,6868214.528
2.295979738235470,48.911800384521499,31.112200000000001,11.588889999999999,648398.809,6868208.486
2.304523468017580,48.911792755127003,32.501950000000001,16.066669999999998,649024.999,6868202.089
2.313067197799680,48.911785125732401,31.766369999999998,9.276669999999999,649651.189,6868195.759
2.321610689163210,48.911777496337898,33.116669999999999,9.305000000000000,650277.362,6868189.497
2.330154418945310,48.911766052246101,37.263959999999997,9.180000000000000,650903.550,6868182.878
2.338698148727420,48.911758422851598,38.402110000000000,7.651670000000000,651529.742,6868176.751
2.347241640090940,48.911746978759801,38.526460000000000,7.805000000000000,652155.914,6868170.268
2.355785369873050,48.911735534667997,38.500300000000003,9.503330000000000,652782.105,6868163.853
2.364329099655150,48.911724090576200,39.536040000000000,8.130000000000001,653408.296,6868157.505
2.372872591018680,48.911712646484403,41.442149999999998,8.606669999999999,654034.471,6868151.225
2.381416320800780,48.911701202392599,43.054490000000001,7.163330000000000,654660.663,6868145.013
2.389960050582890,48.911685943603501,44.614579999999997,8.638330000000000,655286.854,6868138.445
2.398503541946410,48.911674499511697,45.075760000000002,10.977140000000000,655913.031,6868132.368
2.407047271728520,48.911659240722699,44.197110000000002,12.240000000000000,656539.223,6868125.935
2.415590763092040,48.911643981933601,44.725160000000002,10.021430000000001,657165.399,6868119.570
2.424134492874150,48.911628723144503,45.641069999999999,7.923330000000000,657791.592,6868113.272
2.432678222656250,48.911613464355497,50.277479999999997,999.000000000000000,658417.787,6868107.043
2.219084501266480,48.906219482421903,42.903309999999998,999.000000000000000,642756.807,6867640.913
2.227627277374270,48.906219482421903,41.781979999999997,8.490000000000000,643382.996,6867634.754
2.236170053482060,48.906215667724602,43.387689999999999,9.342499999999999,644009.180,6867628.238
2.244712829589840,48.906215667724602,44.701030000000003,8.821669999999999,644635.370,6867622.215
2.253255605697630,48.906211853027301,45.530949999999997,10.574999999999999,645261.556,6867615.835
2.261798381805420,48.906208038330099,44.832900000000002,13.060000000000000,645887.743,6867609.522
2.270341157913210,48.906200408935497,40.749969999999998,11.447500000000000,646513.927,6867602.854
2.278883934021000,48.906196594238303,33.766230000000000,12.550000000000001,647140.115,6867596.677
2.287426710128780,48.906188964843800,32.999110000000002,10.234999999999999,647766.301,6867590.143
2.295969486236570,48.906185150146499,33.431930000000001,12.681670000000000,648392.491,6867584.102
2.304512023925780,48.906177520752003,34.856659999999998,15.355000000000000,649018.660,6867577.705
2.313054800033570,48.906169891357401,36.043830000000000,16.001670000000001,649644.848,6867571.374
2.321597576141360,48.906162261962898,39.456249999999997,10.757500000000000,650271.036,6867565.112
2.330140352249150,48.906150817871101,42.308059999999998,8.726670000000000,650897.222,6867558.493
2.338683128356930,48.906143188476598,43.425809999999998,7.200000000000000,651523.412,6867552.367
2.347225904464720,48.906131744384801,42.398840000000000,8.195000000000000,652149.599,6867545.883
2.355768680572510,48.906120300292997,41.170830000000002,8.942500000000001,652775.787,6867539.468
2.364311218261720,48.906108856201200,42.476869999999998,8.946669999999999,653401.958,6867533.120
2.372853994369510,48.906097412109403,43.213200000000001,8.527500000000000,654028.148,6867526.840
2.381396770477290,48.906085968017599,45.743530000000000,11.650000000000000,654654.339,6867520.628
2.389939546585080,48.906074523925803,47.027380000000001,8.607500000000000,655280.530,6867514.483
2.398482084274290,48.906059265136697,46.524790000000003,7.816000000000000,655906.702,6867507.983
2.407024860382080,48.906044006347699,46.549920000000000,5.895000000000000,656532.891,6867501.549
2.415567636489870,48.906028747558601,49.351579999999998,8.715000000000000,657159.082,6867495.184
2.424110412597660,48.906013488769503,50.835419999999999,7.370000000000000,657785.274,6867488.886
2.432652950286860,48.905998229980497,56.523640000000000,999.000000000000000,658411.448,6867482.656
2.219082593917850,48.900604248046903,46.289259999999999,999.000000000000000,642750.492,6867016.532
2.227624416351320,48.900604248046903,50.924190000000003,16.734439999999999,643376.678,6867010.373
2.236166238784790,48.900600433349602,50.444319999999998,17.496670000000002,644002.861,6867003.858
2.244708061218260,48.900600433349602,48.529249999999998,11.334440000000001,644629.048,6866997.834
2.253249883651730,48.900596618652301,45.164879999999997,13.743330000000000,645255.232,6866991.454
2.261791706085210,48.900592803955099,40.355170000000001,14.141109999999999,645881.416,6866985.142
2.270333528518680,48.900585174560497,36.791989999999998,17.555000000000000,646507.598,6866978.473
2.278875350952150,48.900581359863303,34.616770000000002,16.993330000000000,647133.784,6866972.296
2.287417173385620,48.900577545166001,35.523209999999999,16.933330000000002,647759.971,6866966.187
2.295958995819090,48.900569915771499,35.407820000000001,10.147779999999999,648386.154,6866959.721
2.304500818252560,48.900562286377003,35.311360000000001,10.571669999999999,649012.339,6866953.323
2.313042640686040,48.900554656982401,39.115560000000002,11.876670000000001,649638.524,6866946.993
2.321584463119510,48.900547027587898,47.870240000000003,17.465000000000000,650264.710,6866940.731
2.330126285552980,48.900535583496101,54.356980000000000,16.345559999999999,650890.894,6866934.112
2.338668107986450,48.900527954101598,55.315260000000002,17.795000000000002,651517.081,6866927.985
2.347209930419920,48.900516510009801,49.585549999999998,10.642220000000000,652143.266,6866921.502
2.355751752853390,48.900505065917997,46.862800000000000,11.038330000000000,652769.452,6866915.086
2.364293575286860,48.900493621826200,48.295290000000001,17.705559999999998,653395.638,6866908.738
2.372835397720340,48.900482177734403,48.053519999999999,13.496670000000000,654021.826,6866902.458
2.381377220153810,48.900470733642599,49.261960000000002,16.532219999999999,654648.014,6866896.246
2.389919042587280,48.900459289550803,50.796729999999997,8.795000000000000,655274.203,6866890.101
2.398460865020750,48.900444030761697,52.209519999999998,10.075559999999999,655900.389,6866883.600
2.407002449035640,48.900428771972699,51.560180000000003,11.211670000000000,656526.559,6866877.167
2.415544271469120,48.900413513183601,53.130060000000000,13.168889999999999,657152.748,6866870.801
2.424086093902590,48.900398254394503,55.227980000000002,5.968330000000000,657778.937,6866864.503
2.432627916336060,48.900382995605497,67.129120000000000,999.000000000000000,658405.127,6866858.273
2.219080448150640,48.894989013671903,50.115569999999998,999.000000000000000,642744.160,6866392.155
2.227621316909790,48.894989013671903,61.417070000000002,32.756670000000000,643370.343,6866385.996
2.236162185668940,48.894985198974602,56.374890000000001,27.449999999999999,643996.524,6866379.480
2.244703292846680,48.894985198974602,47.840290000000003,24.684999999999999,644622.726,6866373.457
2.253244161605830,48.894981384277301,38.428570000000001,16.777500000000000,645248.907,6866367.076
2.261785030364990,48.894977569580099,35.325319999999998,15.045000000000000,645875.090,6866360.764
2.270325899124150,48.894969940185497,35.659250000000000,18.059999999999999,646501.269,6866354.095
2.278866767883300,48.894966125488303,36.994970000000002,15.763330000000000,647127.452,6866347.918
2.287407636642460,48.894962310791001,38.757140000000000,17.642499999999998,647753.637,6866341.809
2.295948743820190,48.894954681396499,39.097560000000001,23.201670000000000,648379.836,6866335.343
2.304489612579350,48.894947052002003,39.513800000000003,12.762499999999999,649006.018,6866328.945
2.313030481338500,48.894939422607401,44.597560000000001,13.311669999999999,649632.201,6866322.615
2.321571350097660,48.894931793212898,56.989289999999997,20.042500000000000,650258.384,6866316.353
2.330112218856810,48.894920349121101,70.140580000000000,19.236670000000000,650884.565,6866309.734
2.338653087615970,48.894912719726598,74.363150000000005,20.715000000000000,651510.750,6866303.607
2.347193956375120,48.894901275634801,61.303080000000001,14.436669999999999,652136.933,6866297.124
2.355735063552860,48.894889831542997,54.003570000000003,15.502500000000000,652763.134,6866290.708
2.364275932312010,48.894878387451200,52.535060000000001,10.683330000000000,653389.318,6866284.360
2.372816801071170,48.894866943359403,54.077919999999999,18.170000000000002,654015.503,6866278.079
2.381357669830320,48.894855499267599,55.293990000000001,12.605000000000000,654641.689,6866271.867
2.389898538589480,48.894844055175803,56.958930000000002,13.862500000000001,655267.875,6866265.722
2.398439407348630,48.894828796386697,59.765749999999997,11.126670000000001,655894.059,6866259.221
2.406980276107790,48.894813537597699,61.856009999999998,14.172499999999999,656520.244,6866252.787
2.415521144866940,48.894798278808601,69.368430000000004,10.446669999999999,657146.430,6866246.422
2.424062013626100,48.894783020019503,75.110420000000005,6.395000000000000,657772.617,6866240.124
2.432602643966670,48.894767761230497,79.036320000000003,999.000000000000000,658398.787,6866233.893
2.219078302383420,48.889373779296903,53.813510000000001,999.000000000000000,642737.827,6865767.781
2.227618455886840,48.889373779296903,66.242230000000006,17.576670000000000,643364.026,6865761.622
2.236158370971680,48.889369964599602,50.250599999999999,17.421669999999999,643990.204,6865755.106
2.244698286056520,48.889369964599602,40.321100000000001,19.408890000000000,644616.386,6865749.082
2.253238439559940,48.889366149902301,37.596130000000002,20.539999999999999,645242.583,6865742.702
2.261778354644770,48.889362335205099,39.365580000000001,16.922219999999999,645868.763,6865736.390
2.270318269729610,48.889354705810497,40.297020000000003,15.726670000000000,646494.939,6865729.721
2.278858423233030,48.889350891113303,40.560519999999997,18.154440000000001,647121.138,6865723.544
2.287398338317870,48.889347076416001,42.680650000000000,19.366669999999999,647747.320,6865717.435
2.295938253402710,48.889339447021499,46.489530000000002,22.446670000000001,648373.499,6865710.969
2.304478168487550,48.889331817627003,50.485819999999997,19.151669999999999,648999.679,6865704.571
2.313018321990970,48.889324188232401,55.669890000000002,16.848890000000001,649625.877,6865698.241
2.321558237075810,48.889316558837898,65.811310000000006,16.701670000000000,650252.058,6865691.978
2.330098152160640,48.889305114746101,79.461389999999994,16.347780000000000,650878.237,6865685.359
2.338638305664060,48.889297485351598,87.535820000000001,15.711670000000000,651504.437,6865679.232
2.347178220748900,48.889286041259801,70.786090000000002,16.645560000000000,652130.617,6865672.748
2.355718135833740,48.889274597167997,58.452680000000001,15.036670000000001,652756.798,6865666.332
2.364258050918580,48.889263153076200,55.433740000000000,16.539999999999999,653382.980,6865659.984
2.372797966003420,48.889251708984403,59.713740000000001,18.203330000000001,654009.162,6865653.704
2.381338119506840,48.889240264892599,64.685230000000004,16.594439999999999,654635.363,6865647.491
2.389878034591670,48.889228820800803,68.861310000000003,18.785000000000000,655261.547,6865641.346
2.398417949676510,48.889213562011697,70.482900000000001,8.558890000000000,655887.729,6865634.845
2.406957864761350,48.889198303222699,80.522890000000004,8.215000000000000,656513.912,6865628.411
2.415497779846190,48.889183044433601,100.331710000000001,6.992220000000000,657140.095,6865622.045
2.424037694931030,48.889167785644503,109.664879999999997,8.146670000000000,657766.280,6865615.747
2.432577610015870,48.889152526855497,88.659840000000003,999.000000000000000,658392.465,6865609.517
2.219076395034790,48.883758544921903,56.921520000000001,999.000000000000000,642731.513,6865143.410
2.227615356445310,48.883758544921903,52.885420000000003,11.713329999999999,643357.691,6865137.251
2.236154556274410,48.883754730224602,38.615479999999998,11.050000000000001,643983.884,6865130.735
2.244693517684940,48.883754730224602,34.399700000000003,10.725000000000000,644610.064,6865124.711
2.253232717514040,48.883750915527301,38.073210000000003,12.560000000000000,645236.258,6865118.331
2.261771678924560,48.883747100830099,41.378999999999998,17.691669999999998,645862.436,6865112.019
2.270310640335080,48.883743286132798,44.102840000000000,19.800000000000001,646488.614,6865105.774
2.278849840164190,48.883735656738303,45.789420000000000,22.928329999999999,647114.806,6865099.173
2.287388801574710,48.883731842041001,48.714880000000001,21.282499999999999,647740.986,6865093.063
2.295928001403810,48.883724212646499,52.034010000000002,22.388330000000000,648367.180,6865086.597
2.304466962814330,48.883716583252003,54.590040000000002,20.500000000000000,648993.357,6865080.199
2.313006162643430,48.883708953857401,57.473590000000002,20.758330000000001,649619.553,6865073.869
2.321545124053960,48.883701324462898,59.427979999999998,20.877500000000001,650245.732,6865067.606
2.330084085464480,48.883689880371101,62.971100000000000,19.376670000000001,650871.908,6865060.987
2.338623285293580,48.883682250976598,67.963009999999997,19.465000000000000,651498.106,6865054.860
2.347162246704100,48.883670806884801,62.236280000000001,19.260000000000002,652124.283,6865048.376
2.355701446533200,48.883659362792997,57.317560000000000,14.592499999999999,652750.479,6865041.960
2.364240407943730,48.883647918701200,58.234499999999997,17.751670000000001,653376.659,6865035.612
2.372779369354250,48.883636474609403,70.398939999999996,17.910000000000000,654002.839,6865029.332
2.381318330764770,48.883625030517599,84.852649999999997,18.359999999999999,654629.020,6865023.119
2.389857530593870,48.883613586425803,95.515479999999997,10.352499999999999,655255.219,6865016.974
2.398396492004390,48.883598327636697,97.952330000000003,14.685000000000000,655881.399,6865010.472
2.406935453414920,48.883583068847699,105.760549999999995,12.362500000000001,656507.579,6865004.038
2.415474653244020,48.883567810058601,116.876140000000007,9.520000000000000,657133.777,6864997.672
2.424013614654540,48.883552551269503,118.841669999999993,7.420000000000000,657759.959,6864991.374
2.432552576065060,48.883537292480497,92.905320000000003,999.000000000000000,658386.142,6864985.143
2.219074249267580,48.878143310546903,59.725879999999997,999.000000000000000,642725.180,6864519.042
2.227612495422360,48.878143310546903,38.244970000000002,11.119999999999999,643351.374,6864512.883
2.236150503158570,48.878139495849602,32.694640000000000,8.738329999999999,643977.547,6864506.367
2.244688749313350,48.878139495849602,34.975320000000004,12.696249999999999,644603.742,6864500.344
2.253226757049560,48.878135681152301,38.857140000000001,7.666670000000000,645229.916,6864493.963
2.261765003204350,48.878131866455099,41.287010000000002,5.132000000000000,645856.109,6864487.651
2.270303249359130,48.878128051757798,45.335979999999999,10.903330000000000,646482.302,6864481.406
2.278841257095340,48.878120422363303,53.112310000000001,21.092220000000001,647108.474,6864474.805
2.287379503250120,48.878116607666001,60.423510000000000,22.128329999999998,647734.669,6864468.695
2.295917510986330,48.878108978271499,59.412089999999999,22.250000000000000,648360.843,6864462.229
2.304455757141110,48.878101348877003,53.054169999999999,22.201670000000000,648987.035,6864455.831
2.312993764877320,48.878093719482401,49.551380000000002,22.234439999999999,649613.211,6864449.501
2.321532011032100,48.878086090087898,48.657739999999997,20.616669999999999,650239.405,6864443.238
2.330070257186890,48.878074645996101,49.340119999999999,22.097780000000000,650865.596,6864436.619
2.338608264923100,48.878067016601598,50.803350000000002,19.853330000000000,651491.774,6864430.491
2.347146511077880,48.878055572509801,50.993400000000001,18.504439999999999,652117.967,6864424.007
2.355684518814090,48.878044128417997,50.124110000000002,15.696669999999999,652744.143,6864417.591
2.364222764968870,48.878036499023402,53.439419999999998,15.823330000000000,653370.341,6864411.667
2.372760772705080,48.878021240234403,71.005629999999996,16.796669999999999,653996.515,6864404.962
2.381298780441280,48.878009796142599,91.473050000000001,15.426670000000000,654622.694,6864398.749
2.389837026596070,48.877998352050803,108.627380000000002,15.500000000000000,655248.891,6864392.604
2.398375034332270,48.877983093261697,115.629649999999998,16.422219999999999,655875.068,6864386.103
2.406913280487060,48.877967834472699,115.208929999999995,12.046670000000001,656501.263,6864379.668
2.415451288223270,48.877952575683601,111.724940000000004,6.908890000000000,657127.442,6864373.302
2.423989295959470,48.877937316894503,114.079170000000005,8.276669999999999,657753.621,6864367.004
2.432527542114260,48.877922058105497,92.944090000000003,999.000000000000000,658379.819,6864360.773
2.219072103500370,48.872528076171903,62.306440000000002,999.000000000000000,642718.848,6863894.678
2.227609395980830,48.872528076171903,32.838880000000003,9.520000000000000,643345.039,6863888.518
2.236146688461300,48.872524261474602,32.733600000000003,3.860000000000000,643971.227,6863882.003
2.244683980941770,48.872524261474602,39.714480000000002,7.390000000000000,644597.419,6863875.979
2.253221035003660,48.872520446777301,43.073509999999999,4.520000000000000,645223.591,6863869.599
2.261758327484130,48.872516632080099,46.336309999999997,7.212000000000000,645849.781,6863863.286
2.270295619964600,48.872512817382798,54.860280000000003,22.449999999999999,646475.972,6863857.041
2.278832912445070,48.872505187988303,64.841070000000002,21.965000000000000,647102.160,6863850.440
2.287369966506960,48.872501373291001,67.003569999999996,20.605000000000000,647728.334,6863844.330
2.295907258987430,48.872493743896499,57.483980000000003,22.863330000000001,648354.524,6863837.864
2.304444551467900,48.872486114502003,47.103270000000002,20.820000000000000,648980.714,6863831.466
2.312981605529790,48.872478485107401,42.768509999999999,18.276669999999999,649606.887,6863825.135
2.321518898010250,48.872470855712898,45.105359999999997,21.785000000000000,650233.078,6863818.873
2.330056190490720,48.872459411621101,48.175319999999999,22.591670000000001,650859.267,6863812.253
2.338593244552610,48.872451782226598,48.759090000000000,21.137499999999999,651485.443,6863806.126
2.347130537033080,48.872440338134801,48.705680000000001,18.925000000000001,652111.633,6863799.642
2.355667829513550,48.872428894042997,47.267859999999999,19.167500000000000,652737.824,6863793.226
2.364204883575440,48.872421264648402,48.341720000000002,17.000000000000000,653364.002,6863787.301
2.372742176055910,48.872406005859403,57.925210000000000,15.897500000000001,653990.191,6863780.596
2.381279230117800,48.872394561767599,74.070149999999998,16.475000000000001,654616.368,6863774.383
2.389816522598270,48.872383117675803,96.916070000000005,14.317500000000001,655242.562,6863768.238
2.398353576660160,48.872367858886697,105.573700000000002,16.625000000000000,655868.736,6863761.736
2.406890869140630,48.872352600097699,102.770349999999993,15.654999999999999,656494.929,6863755.302
2.415427923202520,48.872337341308601,98.728769999999997,7.240000000000000,657121.106,6863748.935
2.423965215682980,48.872322082519503,108.233980000000003,8.880000000000001,657747.300,6863742.637
2.432502269744870,48.872306823730497,90.308740000000000,999.000000000000000,658373.478,6863736.406
2.219070196151730,48.866912841796903,64.659400000000005,999.000000000000000,642712.533,6863270.316
2.227606534957890,48.866912841796903,32.016150000000003,8.478750000000000,643338.721,6863264.157
2.236142635345460,48.866909027099602,36.474780000000003,4.420000000000000,643964.889,6863257.641
2.244678974151610,48.866909027099602,45.342939999999999,4.786670000000000,644591.080,6863251.617
2.253215312957760,48.866905212402301,47.872920000000001,5.683330000000000,645217.267,6863245.237
2.261751651763920,48.866901397705099,51.802729999999997,16.291670000000000,645843.454,6863238.924
2.270287990570070,48.866893768310497,63.057310000000001,22.754999999999999,646469.638,6863232.255
2.278824329376220,48.866889953613303,68.251840000000001,21.015560000000001,647095.828,6863226.078
2.287360668182370,48.866886138916001,56.836900000000000,22.111670000000000,647722.017,6863219.968
2.295897006988520,48.866878509521499,44.442439999999998,21.768889999999999,648348.204,6863213.502
2.304433107376100,48.866870880127003,39.457340000000002,21.531669999999998,648974.374,6863207.104
2.312969446182250,48.866863250732401,37.127260000000000,15.682860000000000,649600.562,6863200.773
2.321505784988400,48.866855621337898,39.032739999999997,16.934000000000001,650226.751,6863194.510
2.330042123794560,48.866844177246101,44.028979999999997,23.160000000000000,650852.938,6863187.891
2.338578462600710,48.866836547851598,46.689990000000002,20.716670000000001,651479.128,6863181.763
2.347114562988280,48.866825103759801,46.812309999999997,19.431110000000000,652105.299,6863175.280
2.355650901794430,48.866813659667997,45.352379999999997,17.890000000000001,652731.487,6863168.863
2.364187240600590,48.866806030273402,46.052830000000000,17.823329999999999,653357.680,6863162.939
2.372723579406740,48.866790771484403,51.171660000000003,16.996670000000002,653983.867,6863156.233
2.381259679794310,48.866779327392599,62.594380000000001,15.462220000000000,654610.041,6863150.020
2.389796018600460,48.866767883300803,82.601339999999993,14.233330000000000,655236.233,6863143.875
2.398332357406620,48.866752624511697,86.913690000000003,14.448890000000000,655862.422,6863137.373
2.406868457794190,48.866737365722699,83.016670000000005,14.390000000000001,656488.595,6863130.938
2.415404796600340,48.866722106933601,84.569149999999993,9.148890000000000,657114.787,6863124.572
2.423941135406490,48.866706848144503,97.565290000000005,9.396000000000001,657740.979,6863118.273
2.432477235794070,48.866691589355497,86.242030000000000,999.000000000000000,658367.154,6863112.042
2.219068050384520,48.861297607421903,66.573229999999995,999.000000000000000,642706.200,6862645.958
2.227603435516360,48.861297607421903,32.281410000000001,4.006000000000000,643332.387,6862639.799
2.236138820648190,48.861293792724602,40.875160000000001,8.234999999999999,643958.569,6862633.283
2.244674205780030,48.861293792724602,49.099860000000000,4.215000000000000,644584.757,6862627.259
2.253209590911860,48.861289978027301,51.691369999999999,6.010000000000000,645210.942,6862620.879
2.261744976043700,48.861286163330099,56.010660000000001,20.076670000000000,645837.127,6862614.566
2.270280361175540,48.861278533935497,61.460929999999998,21.145000000000000,646463.309,6862607.897
2.278815746307370,48.861274719238303,59.011850000000003,23.113330000000001,647089.495,6862601.719
2.287351131439210,48.861270904541001,45.250000000000000,25.190000000000001,647715.683,6862595.610
2.295886516571040,48.861263275146499,41.534540000000000,20.660000000000000,648341.867,6862589.144
2.304421901702880,48.861255645752003,41.844749999999998,18.695000000000000,648968.052,6862582.745
2.312957286834720,48.861248016357401,41.199420000000003,17.291670000000000,649594.238,6862576.415
2.321492671966550,48.861240386962898,42.442860000000003,19.305000000000000,650220.424,6862570.152
2.330028057098390,48.861228942871101,44.102919999999997,21.065000000000001,650846.608,6862563.532
2.338563442230230,48.861221313476598,45.027870000000000,22.067499999999999,651472.796,6862557.404
2.347098827362060,48.861209869384801,44.298430000000003,20.293330000000001,652098.982,6862550.920
2.355634212493900,48.861198425292997,43.493450000000003,15.952500000000001,652725.168,6862544.504
2.364169597625730,48.861186981201200,44.009819999999998,17.221670000000000,653351.355,6862538.155
2.372704744338990,48.861175537109403,45.438110000000002,15.690000000000000,653977.525,6862531.874
2.381240129470830,48.861164093017599,52.889139999999998,16.420000000000002,654603.714,6862525.661
2.389775514602660,48.861152648925803,67.347189999999998,11.357500000000000,655229.903,6862519.515
